AT,V,AP,AT_V,AP_RH,PE_Label
0.7393767705382437,0.6832740213523131,0.430091561494681,0.5051969393001522,0.2312462805838023,2
0.5427762039660057,0.3927046263345195,0.3650086612224719,0.2131507263617392,0.2232130713802838,2
0.2546742209631729,0.290035587188612,0.5171987131898064,0.0738645872188561,0.391018866272186,4
0.5325779036827195,0.6681494661921706,0.5035882207374414,0.3558416420513543,0.3643926562387009,2
0.6696883852691219,0.5686832740213522,0.4654788418708264,0.3808405835089169,0.1343399392155347,2
0.8031161473087819,0.7825622775800712,0.3657510517198723,0.6284884013992924,0.1575278993533445,2
0.090084985835694,0.2434163701067615,0.6820094036129696,0.0219281602532436,0.4875544436284138,4
0.2464589235127479,0.3455516014234875,0.4875030932937427,0.0851642757049388,0.3903292193355932,4
0.9059490084985836,0.7774021352313166,0.216035634743875,0.7042866936174931,0.0421935549359015,2
0.5532577903682719,0.6128113879003557,0.5946547884187083,0.3390426743822647,0.410519056348036,3
0.611614730878187,0.7064056939501778,0.5303142786439032,0.4320481283961569,0.2972887819421989,2
0.8611898016997168,0.7612099644128113,0.2585993565949032,0.6555462583045175,0.1278437569868636,1
0.3526912181303117,0.3017793594306049,0.5718881464983916,0.1064349298841652,0.3976385812181177,3
0.7337110481586403,0.7396797153024911,0.5929225439247716,0.5427111792162754,0.2639538563504245,2
0.5705382436260623,0.576512455516014,0.6218757733234348,0.328922403798655,0.3514515094278286,3
0.6784702549575071,0.686476868327402,0.6335065577827272,0.4657541358765235,0.1407981062739627,2
0.6195467422096318,0.7640569395017792,0.6196486018312299,0.473368987730989,0.4867480974170252,2
0.18328611898017,0.2741992882562277,0.4617668893838171,0.0502569233716088,0.3975775778166566,4
0.6127478753541077,0.6612099644128114,0.5832714674585517,0.4051550008569153,0.32564687157706,2
0.6660056657223796,0.4101423487544483,0.3855481316505837,0.2731571280231467,0.2407350130333001,2
0.0603399433427762,0.2587188612099643,0.3754021281860922,0.0156110814271168,0.3619661538931046,4
0.4388101983002834,0.576512455516014,0.5783221974758739,0.2529795449275654,0.4820385286735903,3
0.4643059490084986,0.4275800711743772,0.6419203167532821,0.1985279707237405,0.6087056730177905,3
0.5558073654390935,0.3845195729537366,0.5209106656768157,0.2137188108031816,0.249213158954498,3
0.264872521246459,0.2613879003558718,0.5459044790893373,0.0692344721905779,0.4597013321232194,4
0.8093484419263457,0.8683274021352311,0.360059391239794,0.7027794300001007,0.2375137083500035,2
0.6104815864022664,0.6612099644128114,0.5763424894828013,0.4036565080197192,0.3292723445275736,2
0.563172804532578,0.3930604982206406,0.3630289532293993,0.2213609831338905,0.2512977901443188,2
0.6178470254957508,0.4243772241992882,0.5248700816629572,0.2622002056596735,0.1687182916659211,2
0.568271954674221,0.642170818505338,0.4513734224201933,0.3649276662667728,0.4033318007845857,2
0.7773371104815865,0.7322064056939502,0.5602573620390991,0.5691712116782436,0.060757132156787,2
0.5161473087818698,0.7384341637010675,0.4988864142538993,0.3811408063068967,0.2610125569481191,3
0.4626062322946176,0.4345195729537366,0.2489482801286833,0.2010114625023943,0.2487146825467932,3
0.6351274787535411,0.5610320284697509,0.4808215788171281,0.3563268577419777,0.2737975960878231,2
0.4617563739376771,0.346797153024911,0.5342736946300448,0.1601357958726926,0.1674439541615341,3
0.1348441926345609,0.3254448398576511,0.6273199703043808,0.0438843466776889,0.411289808948891,4
0.3045325779036827,0.3211743772241991,0.5949022519178442,0.0978080610526952,0.4422691540397271,3
0.328328611898017,0.288612099644128,0.6832467211086382,0.0947596100531287,0.4177330154123994,3
0.7164305949008499,0.4889679715302492,0.3313536253402631,0.3503116147308783,0.1256567568482043,2
0.353257790368272,0.3092526690391459,0.8883939618906211,0.1092459145302592,0.5372044453201866,3
0.4101983002832862,0.3377224199288257,0.6582529076961166,0.1385331626223625,0.2982432745325568,3
0.8337110481586403,0.8295373665480427,0.2912645384805756,0.6915944673515269,0.1234165155679758,1
0.2481586402266289,0.2201067615658362,0.7787676317743113,0.0546213946548647,0.4669474017327742,4
0.3396600566572239,0.3354092526690391,0.7433803513981694,0.1139251257649229,0.5760699479132465,3
0.6654390934844193,0.8224199288256228,0.4278643900024761,0.5472703719012431,0.3544506608867698,2
0.4603399433427762,0.4412811387900355,0.4115317990596381,0.2031393344288407,0.4111456432160165,3
0.6688385269121814,0.5992882562277578,0.4724078198465733,0.4008270744911434,0.2736925733749182,2
0.3756373937677054,0.2727758007117437,0.5543182380598886,0.1024647908622583,0.3374950988294925,3
0.281586402266289,0.8145907473309607,0.6550358822073754,0.2293776778603329,0.4400857696546068,3
0.5218130311614732,0.4749110320284696,0.4766146993318507,0.2478147651547992,0.140109388154792,3
0.7223796033994334,0.6081850533807828,0.3303637713437268,0.4393404776546731,0.2056138056767993,2
0.7580736543909349,0.7914590747330962,0.264291017074985,0.5999842730837862,0.1452183483901291,2
0.4558073654390935,0.3266903914590746,0.3897550111358576,0.1489078866452269,0.2568934838813689,3
0.6237960339943343,0.8186832740213522,0.2264291017074988,0.5106913794320163,0.1190422167421997,2
0.7396600566572239,0.8830960854092526,0.3113090819104194,0.6531909005675803,0.2068577907546848,2
0.439943342776204,0.3455516014234875,0.3692155407077457,0.1520231266319195,0.1525365008661222,3
0.4569405099150143,0.6709964412811388,0.4832962138084653,0.3066054560301635,0.4456561199448302,3
0.130028328611898,0.2587188612099643,0.3677307597129449,0.0336407811035052,0.3006420782157173,4
0.2824362606232295,0.2597864768683274,0.4573125463994074,0.0733731210871735,0.3518118905879623,4
0.523229461756374,0.5674377224199288,0.4263796090076717,0.2969001340820421,0.3592791182603518,3
0.5447592067988669,0.5131672597864769,0.4793367978223237,0.2795525893964292,0.3858468459682378,2
0.660056657223796,0.7466192170818503,0.5345211581291771,0.4928109846460938,0.2352323005547035,2
0.8065155807365441,0.8117437722419928,0.3617916357337307,0.6546839998790238,0.2362800066078734,2
0.1793201133144476,0.193594306049822,0.5013610492452365,0.0347153528978859,0.4186297554622759,4
0.4263456090651558,0.253914590747331,0.2865627319970336,0.1082553708427006,0.2225662827333529,3
0.1257790368271955,0.2617437722419928,0.6755753526354908,0.0329218795681146,0.3593408846189848,5
0.5818696883852692,0.5170818505338078,0.4842860678050016,0.3008742552397851,0.3210180436053262,3
0.4580736543909349,0.5603202846975089,0.4798317248205883,0.2566679604407569,0.3792342961852799,2
0.5490084985835695,0.3046263345195729,0.5082900272209869,0.1672424465436069,0.3744721165692418,3
0.5419263456090653,0.347508896797153,0.4145013610492469,0.1883242265079189,0.2754822718608802,3
0.6351274787535411,0.5948398576512456,0.4184607770353885,0.3777991390521509,0.2815354745228706,2
0.4920679886685553,0.5843416370106761,0.608017817371941,0.2875358140191344,0.4169730769001141,3
0.5402266288951841,0.5781138790035586,0.4825538233110613,0.3123125119716108,0.3875308251282264,3
0.6192634560906517,0.6850533807829181,0.6627072506805263,0.4242285241902151,0.287735762058207,2
0.3487252124645892,0.2519572953736655,0.6315268497896582,0.0878638613611847,0.4466401688324714,3
0.6634560906515581,0.6987544483985765,0.685473892600843,0.4635928946599054,0.2447858511915075,2
0.1339943342776204,0.2485765124555159,0.4615194258846813,0.0333078443035294,0.4214922048997767,5
0.5175637393767705,0.6612099644128114,0.6211333828260344,0.342218301694676,0.4178079510752065,3
0.6475920679886686,0.6797153024911032,0.5162088591932701,0.4401782383837569,0.2906269716637714,2
0.7368271954674221,0.9676156583629892,0.383073496659243,0.7129655318419647,0.2254279692136832,2
0.3892351274787536,0.2966192170818506,0.6067804998762689,0.1154546187735022,0.3987182319562292,3
0.6359773371104817,0.7855871886120996,0.5082900272209869,0.4996156482816328,0.1885306307400094,2
0.3297450424929178,0.2870106761565836,0.6755753526354908,0.0946403476051737,0.5719750572715496,3
0.2620396600566573,0.2718861209964412,0.7072506805246235,0.0712449467200306,0.6693283920246437,4
0.6543909348441926,0.4793594306049821,0.3917347191289302,0.3136884659199741,0.2242234920483287,2
0.5830028328611898,0.5992882562277578,0.4674585498638954,0.3493867510812254,0.3811729703514848,2
0.2872521246458924,0.2727758007117437,0.5624845335313076,0.0783554283064329,0.4507416275402355,4
0.3694050991501417,0.2727758007117437,0.544914625092801,0.1007647717076809,0.3438951816269313,3
0.2351274787535411,0.2893238434163701,0.6008413758970548,0.0680279858457754,0.5819946088782999,3
0.6192634560906517,0.7706405693950177,0.3419945558030228,0.4772295424072263,0.2368289377048814,2
0.4059490084985837,0.3354092526690391,0.6797822321207647,0.1361590535622473,0.501453300718575,3
0.3767705382436261,0.3161921708185053,0.54689433308587,0.1191318943877088,0.1565173459970955,3
0.6325779036827196,0.6140569395017793,0.6330116307844627,0.3884388515318621,0.2732302213305589,2
0.8008498583569406,0.7453736654804269,0.6114823063598145,0.5969323944229935,0.2256582827625428,2
0.3671388101983003,0.3476868327402135,0.6832467211086382,0.1276493300938574,0.5380796898811326,3
0.7305949008498585,0.7825622775800712,0.4142538975501111,0.5717360095974515,0.2555491201776959,2
0.3422096317280454,0.3466192170818506,0.7614451868349441,0.1186164346274435,0.6880565689617103,3
0.7093484419263457,0.8939501779359428,0.6072754268745371,0.6341221658786406,0.3987992381043374,2
0.3002832861189802,0.2775800711743772,0.7540212818609291,0.0833526559333824,0.539741775487582,4
0.3192634560906516,0.291459074733096,0.6894333085869846,0.0930522315082717,0.3593185930008306,4
0.484985835694051,0.3327402135231316,0.6109873793615463,0.1613742905245329,0.349474952779587,3
0.5294617563739377,0.4329181494661921,0.4135115070527106,0.2292136037825249,0.2508229985809002,3
0.8189801699716714,0.7788256227758005,0.4219252660232655,0.6378427409192179,0.2041756314134032,2
0.1626062322946175,0.2466192170818505,0.5355110121257134,0.040101821701128,0.3747141398520409,4
0.3308781869688386,0.340035587188612,0.9297203662459808,0.1125103585938523,0.5474881459676398,3
0.3912181303116148,0.2626334519572952,0.4983914872556312,0.1027469680320183,0.4723361682167979,3
0.6512747875354108,0.6987544483985765,0.6879485275921837,0.455081154920206,0.2783148332805912,2
0.2328611898016997,0.2893238434163701,0.536005939123978,0.0673722944159366,0.5033138878771402,3
0.5841359773371105,0.6734875444839857,0.4743875278396423,0.3934083050215237,0.3763940720218288,2
0.3722379603399434,0.248220640569395,0.4023756495916863,0.0923971449598258,0.2682863915642155,3
0.6507082152974505,0.588967971530249,0.5921801534273712,0.383246297621808,0.3329227296882567,2
0.6059490084985836,0.4101423487544483,0.3897550111358576,0.2485253495710382,0.289233745529237,2
0.3456090651558074,0.2427046263345195,0.5899529819351663,0.0838809190164628,0.424434001882847,3
0.498300283286119,0.6987544483985765,0.6802771591190329,0.3481895395844465,0.5064690806631513,3
0.8028328611898017,0.7466192170818503,0.5181885671863427,0.5994104422691116,0.0502906866813555,2
0.1444759206798866,0.190747330960854,0.7159119029943106,0.0275583962578004,0.5638046152937768,4
0.7713881019830029,0.6176156583629894,0.5575352635486261,0.4764213704596091,0.1538827222046409,2
0.6858356940509915,0.6709964412811388,0.4466716159366513,0.4601933100117952,0.170046566924945,2
0.1155807365439093,0.2512455516014233,0.3024003959415999,0.0290391459074732,0.138917715401054,4
0.7000000000000001,0.8234875444839856,0.3805988616679059,0.57644128113879,0.2537665868547136,2
0.7569405099150143,0.7601423487544482,0.5043306112348453,0.5753825370741886,0.114725073359991,2
0.4186968838526912,0.2523131672597865,0.3731749566938909,0.1056427368866754,0.2252055837849728,3
0.5988668555240794,0.754982206405694,0.4206879485275934,0.4521338199268094,0.3729235125486562,2
0.6274787535410765,0.3927046263345195,0.3833209601583789,0.2464138094421985,0.1952059420431208,2
0.4439093484419264,0.3352313167259787,0.643405097748083,0.1488123153851583,0.3100591590354367,3
0.138243626062323,0.3254448398576511,0.6743380351398187,0.0449906747451937,0.3976424955201156,4
0.2390934844192634,0.2829181494661921,0.360059391239794,0.0676438861613218,0.3500202017789526,4
0.76657223796034,0.8402135231316724,0.3909923286315298,0.644084360791588,0.2818708771287356,1
0.2898016997167139,0.2645907473309608,0.6231130908191069,0.076678848305828,0.4654136919630113,4
0.588385269121813,0.4793594306049821,0.3996535511012133,0.2820480275825914,0.2862398020822764,2
0.3770538243626062,0.4749110320284696,0.5379856471170505,0.1790670208583266,0.3953401229886958,3
0.6705382436260624,0.5976868327402135,0.597129423410049,0.4007718790640469,0.2049130461031803,2
0.7382436260623231,0.8083629893238434,0.2739420935412049,0.5967688244130132,0.1711587262728628,1
0.6206798866855524,0.8026690391459074,0.4394951744617685,0.498200528263083,0.2935662807430285,2
0.6569405099150142,0.6062277580071175,0.3699579312051497,0.3982555724698315,0.2149822562700166,2
0.1872521246458923,0.2718861209964412,0.7290274684484075,0.0509112538183137,0.6920874707173756,4
0.584985835694051,0.5895017793594305,0.4605295718881486,0.3448501910417065,0.2776758732376531,2
0.7963172804532579,0.5663701067615657,0.3892600841375895,0.4510103031463913,0.1056115831493942,2
0.2796033994334278,0.2466192170818505,0.6189062113338295,0.0689555714616959,0.2687181258056667,4
0.3464589235127479,0.3039145907473308,0.4912150457807485,0.1052939219501375,0.3709134521290826,4
0.5113314447592068,0.6010676156583629,0.5748577084880004,0.3073447723125623,0.3372087576867948,2
0.684985835694051,0.7601423487544482,0.5008661222469684,0.5206867420080045,0.225456895242,2
0.6121813031161474,0.5948398576512456,0.4169759960405841,0.3641498392023631,0.3128996817473445,2
0.2490084985835694,0.2644128113879003,0.4573125463994074,0.0658410371699615,0.369344248264937,4
0.5427762039660057,0.6496441281138788,0.45929225439248,0.3526113737864566,0.2453457954093877,2
0.3492917847025497,0.2572953736654804,0.4842860678050016,0.089871160263325,0.3608775135292231,4
0.1912181303116147,0.2731316725978647,0.7023014105419456,0.0522277277630477,0.6619143723217723,4
0.6529745042492918,0.836832740213523,0.2044048502845825,0.5464304436805016,0.1772239372172493,2
0.7702549575070822,0.9284697508896796,0.4563226924028747,0.7151584285181414,0.3032160303272185,2
0.7303116147308782,0.8293594306049822,0.3897550111358576,0.6056908249574063,0.3273733109621024,2
0.2447592067988668,0.2731316725978647,0.5639693145261084,0.0668514915367011,0.4227501885831097,3
0.1898016997167139,0.2743772241992882,0.7577332343479348,0.0520772635165787,0.6529100845024833,4
0.7934844192634561,0.7322064056939502,0.4476614699331875,0.5809943746030467,0.1080748401273017,2
0.5878186968838527,0.6565836298932383,0.4756248453353144,0.3859521337191131,0.2397251231180672,2
0.2711048158640227,0.2466192170818505,0.6367235832714684,0.0668596574355045,0.2695406268058039,4
0.5223796033994335,0.576512455516014,0.578817124474142,0.3011583478672889,0.4050168082781531,3
0.5838526912181304,0.6062277580071175,0.3521405592675108,0.353947708003589,0.3068248840802708,2
0.3694050991501417,0.241103202846975,0.5342736946300448,0.0890647525531035,0.2536725772626834,3
0.6745042492917848,0.595373665480427,0.4239049740163345,0.4015820672829736,0.2542861606867422,2
0.5110481586402267,0.5546263345195729,0.6849789656025749,0.2834407669896061,0.4452363276416736,3
0.3359773371104816,0.5149466192170817,0.5699084385053226,0.1730103938786003,0.3809066319554341,3
0.6396600566572238,0.8071174377224198,0.4179658500371204,0.5162807859425563,0.3176204294719083,2
0.4039660056657224,0.3419928825622775,0.658995298193517,0.1381534987347897,0.3744612693086219,4
0.2773371104815864,0.2444839857651245,0.4187082405345208,0.0678044821711209,0.4183153507645823,3
0.8376770538243626,0.8090747330960854,0.4320712694877535,0.6777433387436613,0.1257987663977749,2
0.7960339943342777,0.9163701067615658,0.1410541945063137,0.7294617563739377,0.0885843031182412,2
